org_id,ein,name,category,ntee_major,ntee_full,city,state
org_002420,941201202,Goodwill Industries Of Sacramento Valley & Northern Nevada Inc,Human Services,J,J32Z,Sacramento,CA
org_002421,742940085,Lower Rio Grande Valley Work Force Development Board Inc,Human Services,J,J20,Mcallen,TX
org_002422,464039786,International Association Of Sheet Metal Air Rail And Transportation,Human Services,J,J40,Washington,DC
org_002423,590718492,Goodwill Industries Suncoast Inc,Human Services,J,J327,St Petersburg,FL
org_002424,42546441,Central Boston Elder Services Inc,Human Services,P,P81Z,Boston,MA
org_002425,841182143,Rocky Mountain Human Services,Human Services,P,P700,Denver,CO
org_002426,371223846,Residential Alternatives Of Illinois Inc,Human Services,P,P73Z,Galesburg,IL
org_002427,591146765,Episcopal Childrens Services Inc,Human Services,P,P330,Jacksonville,FL
org_002428,610663854,Dismas Charities Inc,Human Services,P,P20Z,Louisville,KY
org_002429,350893506,Goodwill Of Central And Southern Indiana Inc,Human Services,J,J320,Indianapolis,IN
org_002430,851398171,Farmlink Project,Human Services,P,P20,Los Angeles,CA
org_002431,431116734,Family Counseling Center Inc,Human Services,P,P46Z,Kennett,MO
org_002432,680108919,Willits Hospital Inc,Human Services,O,O40Z,Roseville,CA
org_002433,411419064,Nexus Family Healing,Human Services,I,I400,Plymouth,MN
org_002434,581514800,Manna Food Bank,Human Services,K,K31Z,Mills River,NC
org_002435,231523064,Uniquesource Products & Services,Human Services,J,J330,Mechanicsburg,PA
org_002436,592332120,Harry Chapin Food Bank Of Southwest Florida Inc,Human Services,K,K31Z,Fort Myers,FL
org_002437,592490893,North Central Florida Hospice Inc,Human Services,P,P740,Gainesville,FL
org_002438,237188150,Aunt Marthas Health And Wellness Inc,Human Services,P,P300,Olympia Flds,IL
org_002439,381360419,W E Upjohn Unemployment Trustee Corporation,Human Services,J,J220,Kalamazoo,MI
org_002440,231547587,Humangood Pennsylvania,Human Services,P,P750,Duarte,CA
org_002441,620476243,Young Mens Christian Association Of Nashville And Middle Tennessee,Human Services,P,P270,Nashville,TN
org_002442,237112974,Harlem Childrens Zone Inc,Human Services,P,P300,New York,NY
org_002443,141437657,Nysarc Inc,Human Services,P,P820,Kingston,NY
org_002444,310933339,The Hospice Of Dayton Inc,Human Services,P,P740,Dayton,OH
org_002445,363680258,Father Flanagans Fund For Needy Children,Human Services,P,P110,Boys Town,NE
org_002446,300006817,Visiting Nurse Service Of New York Hospice,Human Services,P,P74,New York,NY
org_002447,112458584,Independent Group Home Living Program Inc,Human Services,P,P730,Manorville,NY
org_002448,951652910,Goodwill Industries Of San Diego County,Human Services,J,J320,San Diego,CA
org_002449,741787031,El Centro Del Barrio Inc,Human Services,P,P200,San Antonio,TX
org_002450,231905649,Philadelphia Corporation For Aging,Human Services,P,P810,Philadelphia,PA
org_002451,522112460,Interchurch Medical Assistance Inc,Human Services,P,P20,Baltimore,MD
org_002452,231445669,Defender Association Of Philadelphia,Human Services,I,I800,Philadelphia,PA
org_002453,132946970,Safe Horizon Inc,Human Services,P,P620,New York,NY
org_002454,231365338,Goodwill Keystone Area,Human Services,J,J32Z,Harrisburg,PA
org_002455,391047172,United Migrant Opportunity Services Incorporated,Human Services,P,P8XZ,Milwaukee,WI
org_002456,581698648,The Task Force For Global Health Inc,Human Services,P,P30A,Decatur,GA
org_002457,382926476,Forgotten Harvest Inc,Human Services,K,K31M,Oak Park,MI
org_002458,351168048,Damar Services Inc,Human Services,P,P820,Indianapolis,IN
org_002459,390806446,Ablelight Inc,Human Services,P,P70,Watertown,WI
org_002460,541150923,Feed More Inc,Human Services,K,K31,Richmond,VA
org_002461,954382752,United States Veterans Initiative,Human Services,P,P50Z,Los Angeles,CA
org_002462,610921718,Hosparus Inc,Human Services,P,P74Z,Louisville,KY
org_002463,941592676,Self Help Enterprises,Human Services,L,L20Z,Visalia,CA
org_002464,411463801,Presbyterian Homes Housing And Assisted Living Inc,Human Services,P,P750,Roseville,MN
org_002465,550878964,Maris Grove Inc,Human Services,L,L22,Catonsville,MD
org_002466,362194838,Trinity Services Inc,Human Services,P,P46,New Lenox,IL
org_002467,160757756,Aspire Of Western New York Inc,Human Services,L,L80,Getzville,NY
org_002468,223936753,Charity Global Inc,Human Services,P,P80,Franklin,TN
org_002469,237232227,Portable Practical Educational Preparation Inc,Human Services,P,P200,Tucson,AZ
org_002470,942535812,Go Kids Inc,Human Services,P,P34Z,Gilroy,CA
org_002471,522324152,Ann S Choice Inc,Human Services,L,L22,Catonsville,MD
org_002472,43461434,Community Resources For Justice Inc,Human Services,I,I40,Boston,MA
org_002473,570327887,Lutheran Homes Of South Carolina Inc,Human Services,P,P750,Irmo,SC
org_002474,251420599,Greater Pittsburgh Community Food Bank,Human Services,K,K310,Duquesne,PA
org_002475,237122205,Freestore Foodbank Inc,Human Services,K,K31Z,Cincinnati,OH
org_002476,131624060,Jewish Child Care Association Of New York,Human Services,P,P200,Brooklyn,NY
org_002477,592330114,Cornerstone Hospice & Palliative Care Inc,Human Services,P,P75Z,Temple Terr,FL
org_002478,560588474,Goodwill Industries Of Nw North Carolina Inc,Human Services,J,J32Z,Winston Salem,NC
org_002479,521206840,Enterprise Community Investment Inc,Human Services,L,L12,Columbia,MD
org_002480,132725416,Covenant House,Human Services,P,P300,New York,NY
org_002481,61164568,Jobs For The Future Inc,Human Services,J,J20E,Boston,MA
org_002482,30284103,Aspire Living & Learning Inc,Human Services,P,P700,Montpelier,VT
org_002483,591371754,Community Coordinated Care For Children Inc,Human Services,P,P33Z,Orlando,FL
org_002484,812774292,Multipurpose Arena Fort Worth,Human Services,N,N19,Fort Worth,TX
org_002485,560844639,Goodwill Industries Of The Southern Piedmont Inc,Human Services,J,J32Z,Charlotte,NC
org_002486,942978977,Institute On Aging,Human Services,P,P750,San Francisco,CA
org_002487,42401111,Making Opportunity Count Inc,Human Services,P,P200,Fitchburg,MA
org_002488,203099071,United Way For Southeastern Michigan,Human Services,M,M20,Detroit,MI
org_002489,383273888,Macomb Oakland Regional Center Inc,Human Services,P,P800,Clinton Twp,MI
org_002490,860507679,Arizona Food Bank Network,Human Services,K,K31C,Phoenix,AZ
org_002491,391384593,Feeding America Eastern Wisconsin Inc,Human Services,K,K310,Milwaukee,WI
org_002492,841472434,Mountain West Conference,Human Services,N,N70,Colorado Spgs,CO
org_002493,341839195,Corporation For The Promotion Of Rifle Practice And Firearms Safety,Human Services,N,N70,Anniston,AL
org_002494,42125014,Old Colony Young Mens Christian Association Inc,Human Services,P,P270,Brockton,MA
org_002495,610978097,Hospice Of The Bluegrass Inc,Human Services,P,P740,Lexington,KY
org_002496,530196517,Goodwill Industries International Inc,Human Services,N,N320,Rockville,MD
org_002497,471442997,Medical Debt Resolution Inc,Human Services,P,P50,Long Island City,NY
org_002498,43160480,Boston Health Care For The Homeless Program Inc,Human Services,P,P20,Boston,MA
org_002499,150539129,Springbrook Ny Inc,Human Services,P,P73Z,Oneonta,NY
org_002500,980543843,The Mastercard Foundation,International,Q,Q32,Canada,
org_002501,541282616,Good360,International,Q,Q193,Alexandria,VA
org_002502,980593375,Gavi Alliance,International,Q,Q33,Washington,DC
org_002503,951831116,Direct Relief,International,Q,Q330,Santa Barbara,CA
org_002504,986001029,International Committee Of The Red Cross,International,Q,Q33Z,Switzerland,
org_002505,61008595,Americares Foundation Inc,International,Q,Q123,Stamford,CT
org_002506,986001623,University Of Western Ontario,International,Q,Q113,Canada,
org_002507,951922279,World Vision,International,Q,Q330,Federal Way,WA
org_002508,135660870,International Rescue Committee Inc,International,Q,Q710,New York,NY
org_002509,986001254,The Governors Of The University Of Alberta,International,Q,Q300,Canada,
org_002510,362586390,Map International,International,Q,Q330,Brunswick,GA
org_002511,362423707,Compassion International Incorporated,International,Q,Q33,Colorado Spgs,CO
org_002512,60726487,Save The Children Federation Inc,International,Q,Q330,Fairfield,CT
org_002513,131760110,United States Fund For Unicef,International,Q,Q420,New York,NY
org_002514,131685039,Cooperative For Assistance And Relief Everywhere Inc,International,Q,Q300,Atlanta,GA
org_002515,237413005,Family Health International,International,Q,Q300,Durham,NC
org_002516,133433452,Medecins Sans Frontieres Usa Inc,International,Q,Q300,New York,NY
org_002517,510169168,Plan International Inc,International,Q,Q330,New York,NY
org_002518,131760102,United Israel Appeal Inc,International,Q,Q710,New York,NY
org_002519,363245072,The Rotary Foundation Of Rotary International,International,Q,Q113,Evanston,IL
org_002520,980459408,World Economic Forum,International,Q,Q05,Switzerland,
org_002521,465604812,Rippleworks Inc,International,Q,Q30,San Francisco,CA
org_002522,680051386,Convoy Of Hope,International,Q,Q33,Springfield,MO
org_002523,980680056,The Oxford Funds,International,Q,Q11,United Kingdom,
org_002524,131656634,American Jewish Joint Distribution Committee Inc,International,Q,Q330,New York,NY
org_002525,592174510,Food For The Poor Inc,International,Q,Q330,Coconut Creek,FL
org_002526,736108657,Feed The Children Inc,International,Q,Q330,Oklahoma City,OK
org_002527,131624046,Institute Of International Education Inc,International,Q,Q220,New York,NY
org_002528,911148123,Mercy Corps,International,Q,Q330,Portland,OR
org_002529,911914868,Habitat For Humanity International Inc,International,Q,Q330,Americus,GA
org_002530,911157127,Path,International,Q,Q300,Seattle,WA
org_002531,273521132,World Central Kitchen Incorporated,International,Q,Q33,Washington,DC
org_002532,135602319,Catholic Medical Mission Board Inc,International,Q,Q300,New York,NY
org_002533,943352261,Aam Foundation,International,Q,Q33,Novato,CA
org_002534,262414132,Mercy Ships International,International,Q,Q33,Lindale,TX
org_002535,134080201,Church World Service Inc,International,Q,Q330,Elkhart,IN
org_002536,311348100,Matthew 25 Ministries Inc,International,Q,Q193,Blue Ash,OH
org_002537,521257057,World Resources Institute,International,Q,Q055,Washington,DC
org_002538,541668650,Kingsway Charities Inc,International,Q,Q300,Bristol,TN
org_002539,237297651,Project Orbis International Inc,International,Q,Q300,New York,NY
org_002540,203668110,One Acre Fund,International,Q,Q30,Highland Park,IL
org_002541,271414646,Clinton Health Access Initiative Inc,International,Q,Q33,Boston,MA
org_002542,205704991,Carter Center Collaborative Inc,International,Q,Q11,Atlanta,GA
org_002543,953949646,International Medical Corps,International,Q,Q33,Los Angeles,CA
org_002544,481108359,Heart To Heart International Inc,International,Q,Q330,Lenexa,KS
org_002545,131659627,Jewish National Fund  Keren Kayemeth Leisrael  Inc,International,Q,Q300,Rockville Ctr,NY
org_002546,237181761,Centro Internacional De Mejoramiento De Maiz Y Trigo,International,Q,Q31O,Alexandria,VA
org_002547,134038907,Ciee Inc,International,Q,Q22,Boston,MA
org_002548,454810098,Pure Hand For Mankind Inc,International,Q,Q33,Plano,TX
org_002549,540536100,Childfund International Usa,International,Q,Q330,Richmond,VA
org_002550,236393344,World Relief Corporation O National,International,Q,Q330,Towson,MD
org_002551,520882226,American Near East Refugee Aid Inc,International,Q,Q300,Washington,DC
org_002552,582277856,Myriad Usa Inc,International,Q,Q300,New York,NY
org_002553,133156445,Friends Of The Israel Defense Forces,International,Q,Q123,New York,NY
org_002554,530242962,Project Hope   The People To People Health Foundation Inc,International,Q,Q300,Washington,DC
org_002555,954335462,Childrens Hunger Fund,International,Q,Q330,Rnch Cascades,CA
org_002556,980000061,American Hospital Of Paris,International,Q,Q300,France,
org_002557,132702768,Pact Inc,International,Q,Q300,Washington,DC
org_002558,521338892,National Democratic Institute For International Affairs,International,Q,Q300,Washington,DC
org_002559,952680390,Food For The Hungry Inc,International,Q,Q113,Phoenix,AZ
org_002560,520846183,Global Communities Inc,International,Q,Q300,Bethesda,MD
org_002561,42482188,Management Sciences For Health Inc,International,Q,Q300,Medford,MA
org_002562,346562544,Brothers Brother Foundation,International,Q,Q300,Pittsburgh,PA
org_002563,131568923,American Friends Of The Hebrew University Inc,International,Q,Q113,New York,NY
org_002564,520811461,Acdi Voca,International,Q,Q310,Washington,DC
org_002565,581454716,The Carter Center Inc,International,Q,Q700,Atlanta,GA
org_002566,581593137,Dkt International Inc,International,Q,Q300,Washington,DC
org_002567,351019477,Heifer Project International,International,Q,Q330,Little Rock,AR
org_002568,133327220,Action Against Hunger Usa,International,Q,Q300,New York,NY
org_002569,530217164,American Israel Public Affairs Committee,International,Q,Q20,Washington,DC
org_002570,223087809,International Research And Exchanges Board Inc,International,Q,Q200,Washington,DC
org_002571,237187762,Centro International De Agricultura Tropical Incorporated,International,Q,Q310,Medley,FL
org_002572,521273585,Global Impact,International,Q,Q123,Washington,DC
org_002573,954453134,Islamic Relief Usa,International,Q,Q123,Alexandria,VA
org_002574,131790719,American Friends Of Magen David Adom,International,Q,Q113,New York,NY
org_002575,135633307,Hias Inc,International,Q,Q710,Silver Spring,MD
org_002576,237396384,World Education Services Inc,International,Q,Q22Z,New York,NY
org_002577,270165743,Mana Nutritive Aid Products Inc,International,Q,Q33,Matthews,NC
org_002578,461012587,Conflict And Development Foundation,International,Q,Q05,Castroville,TX
org_002579,223419667,Vital Strategies Inc,International,Q,Q30,New York,NY
org_002580,522149962,In Q Tel Inc,International,Q,Q43,Tysons,VA
org_002581,133870223,International Aids Vaccine Initiative Inc,International,Q,Q300,New York,NY
org_002582,526054268,Pan American Development Foundation Inc,International,Q,Q300,Washington,DC
org_002583,541722887,International Justice Mission,International,Q,Q700,Arlington,VA
org_002584,980513530,Agra,International,Q,Q31,Alexandria,VA
org_002585,522340908,Arab Gulf Programme For Development,International,Q,Q30,New York,NY
org_002586,132626135,Technoserve Inc,International,Q,Q320,Arlington,VA
org_002587,112494808,United Palestinian Appeal Inc,International,Q,Q330,Washington,DC
org_002588,530235320,Pathfinder International,International,Q,Q300,Washington,DC
org_002589,710603560,Winrock International Institute For Agricultural Development,International,Q,Q310,N Little Rock,AR
org_002590,521314847,Adventist Development And Relief Agency International,International,Q,Q300,Silver Spring,MD
org_002591,130434195,American Society For Technion  Israel Institute Of Technology Inc,International,Q,Q300,New York,NY
org_002592,941191246,Asia Foundation,International,Q,Q300,San Francisco,CA
org_002593,237185633,International Institute Of Tropical Agriculture,International,Q,Q310,Alexandria,VA
org_002594,521067256,American Councils For International Education Actr Accels Inc,International,Q,Q220,Washington,DC
org_002595,134203820,Joint Israel,International,Q,Q30,Israel,
org_002596,30179592,World Learning Inc,International,Q,Q230,Brattleboro,VT
org_002597,421591205,Middle East Broadcasting Networks Inc,International,Q,Q20,Springfield,VA
org_002598,541460147,Operation Smile Inc,International,Q,Q300,Virginia Bch,VA
org_002599,131628168,Council On Foreign Relations Inc,International,Q,Q055,New York,NY
org_002600,522158152,Halo Trust Usa Inc,International,Q,Q330,Washington,DC
org_002601,132992985,Central Fund Of Israel,International,Q,Q123,Cedarhurst,NY
org_002602,223304404,C I S Development Foundation Inc,International,Q,Q320,New York,NY
org_002603,521953157,International Livestock Research Institute,International,Q,Q053,Alexandria,VA
org_002604,931057665,Palestine Childrens Relief Fund,International,Q,Q300,Burbank,CA
org_002605,161541024,Rise Against Hunger,International,Q,Q330,Raleigh,NC
org_002606,300108263,Globalgiving Foundation Inc,International,Q,Q112,Washington,DC
org_002607,131656647,Freedom House Inc,International,Q,Q700,Washington,DC
org_002608,986001526,Fundacion De La Universidad Del Valle De Guatemala,International,Q,Q300,Guatemala,
org_002609,521662800,United States Association For Unhcr,International,Q,Q420,Washington,DC
org_002610,521231983,Aga Khan Foundation Usa,International,Q,Q300,Washington,DC
org_002611,237185638,International Rice Research Institute,International,Q,Q310,Alexandria,VA
org_002612,986000867,Rhodes Trust,International,Q,Q22,United Kingdom,
org_002613,133956444,Central European University,International,Q,Q300,New York,NY
org_002614,42306054,The American College Of Greece,International,Q,Q300,Boston,MA
org_002615,132907656,Citihope International Inc,International,Q,Q300,Margaretville,NY
org_002616,930878944,Medical Teams International,International,Q,Q300,Tigard,OR
org_002617,541382657,Operation Blessing International Relief & Development Corp,International,Q,Q330,Virginia Bch,VA
org_002618,132875808,Human Rights Watch Inc,International,Q,Q700,New York,NY
org_002619,521527835,International Foundation For Electoral Systems,International,Q,Q300,Washington,DC
org_002620,582368165,United Nations Foundation Inc,International,Q,Q114,Washington,DC
org_002621,363241033,Alight,International,Q,Q710,Minneapolis,MN
org_002622,200942434,Baitulmaal Inc,International,Q,Q33,Irving,TX
org_002623,561071085,Ipas,International,Q,Q300,Chapel Hill,NC
org_002624,135562162,Helen Keller International,International,Q,Q300,New York,NY
org_002625,237069110,Oxfam America Inc,International,Q,Q300,Boston,MA
org_002626,134092050,Birthright Israel Foundation,International,Q,Q230,New York,NY
org_002627,986001403,American School Foundation Ac,International,Q,Q113,Mexico,
org_002628,813404708,Good Neighbors Global Partnership Center,International,Q,Q33,Tustin,CA
org_002629,132574963,Lutheran World Relief Inc,International,Q,Q330,Baltimore,MD
org_002630,411601449,Feed My Starving Children,International,Q,Q330,Coon Rapids,MN
org_002631,521447902,Cnfa,International,Q,Q023,Washington,DC
org_002632,520742294,Atlantic Council Of The U S Inc,International,Q,Q055,Washington,DC
org_002633,311621592,International Vaccine Institute,International,Q,Q053,Republic Of Korea,
org_002634,465460594,Digital Promise Global,International,Q,Q20,Washington,DC
org_002635,980115409,Pro Mujer Inc,International,Q,Q300,New York,NY
org_002636,954300662,Relief International Inc,International,Q,Q330,Washington,DC
org_002637,133712030,Concern Worldwide U S Inc,International,Q,Q300,New York,NY
org_002638,262087340,True Sojourners,International,Q,Q30,Wheaton,IL
org_002639,136183605,Counterpart International Inc,International,Q,Q123,Washington,DC
org_002640,42104172,Escuela Agricola Panamericana,International,Q,Q310,Washington,DC
org_002641,621049974,American Institute In Taiwan,International,Q,Q99Z,Arlington,VA
org_002642,770071852,Thousand Currents,International,Q,Q300,San Francisco,CA
org_002643,814204119,Panorama Global,International,Q,Q30,Seattle,WA
org_002644,582248383,Cure International Inc,International,Q,Q30,Grand Rapids,MI
org_002645,273941186,End Fund Inc,International,Q,Q30,New York,NY
org_002646,122680572,Canadian Unicef Committee Comite Unicef Canada,International,Q,Q42,Canada,
org_002647,520851555,Amnesty International Of The Usa Inc,International,Q,Q700,New York,NY
org_002648,263525897,Avina Americas Inc,International,Q,Q30,Washington,DC
org_002649,630676451,International Fertilizer Development Center,International,Q,Q310,Muscle Shoals,AL
org_002650,521501082,Center For Strategic And International Studies Inc,International,Q,Q50Z,Washington,DC
org_002651,362976266,Assyrian Universal Alliance Foundation Inc,International,Q,Q112,Lincolnwood,IL
org_002652,521623781,American Israel Education Foundation Inc,International,Q,Q200,Washington,DC
org_002653,813451968,Morasha Olami Inc,International,Q,Q12,Lakewood,NJ
org_002654,981135729,Cgiar,International,Q,Q33,Alexandria,VA
org_002655,751840827,Summer Institute Of Linguistics Inc,International,Q,Q200,Dallas,TX
org_002656,130552040,Carnegie Endowment For International Peace,International,Q,Q402,Washington,DC
org_002657,942607722,New Israel Fund,International,Q,Q300,New York,NY
org_002658,810925158,Blumont Global Development Inc,International,Q,Q33,Arlington,VA
org_002659,131687001,Population Council Inc,International,Q,Q055,New York,NY
org_002660,311614650,Orphan Grain Train Inc,International,Q,Q330,Norfolk,NE
org_002661,131996126,American Friends Of The Tel Aviv University Inc,International,Q,Q113,New York,NY
org_002662,521398742,Center For International Private Enterprise Inc,International,Q,Q320,Washington,DC
org_002663,135661832,Plan International Usa Inc,International,Q,Q330,Providence,RI
org_002664,202714426,Unrwa Usa National Committee Inc,International,Q,Q33,Washington,DC
org_002665,550914744,Handicap International,International,Q,Q30,Silver Spring,MD
org_002666,131623838,Engenderhealth Inc,International,Q,Q023,Washington,DC
org_002667,530243270,Amideast,International,Q,Q200,Washington,DC
org_002668,136110872,Hadassah Medical Relief Association Inc,International,Q,Q30,New York,NY
org_002669,208530747,Results For Development Institute Inc,International,Q,Q33,Washington,DC
org_002670,237396123,International Potato Center,International,Q,Q310,Alexandria,VA
org_002671,330412751,International Relief Teams,International,Q,Q330,San Diego,CA
org_002672,161756484,Foundation For The Global Compact,International,Q,Q42,New York,NY
org_002673,131804349,World Education Inc,International,Q,Q300,Boston,MA
org_002674,541650477,Internet Society,International,Q,Q300,Fredericksburg,VA
org_002675,540907624,Opportunity International Inc,International,Q,Q320,Chicago,IL
org_002676,530259663,Meridian International Center,International,Q,Q210,Washington,DC
org_002677,621355896,Institute For Study Abroad Inc,International,Q,Q220,Indianapolis,IN
org_002678,954402149,Life For Relief And Development Inc,International,Q,Q330,Southfield,MI
org_002679,237442567,International Crops Research Institute For The Semi Arid Tropic,International,Q,Q310,India,
org_002680,542033897,Camfed U S A Foundation,International,Q,Q30,San Francisco,CA
org_002681,980142199,International Institute For Sustainable Development,International,Q,Q99E,Canada,
org_002682,134166228,Acumen Fund Inc,International,Q,Q123,New York,NY
org_002683,541884868,Christian Relief Services Charities Inc,International,Q,Q330,Alexandria,VA
org_002684,222584370,American Jewish World Service Inc,International,Q,Q300,New York,NY
org_002685,592672303,Love A Child Inc,International,Q,Q330,Fort Myers,FL
org_002686,132626199,United Nations Development Corporation,International,Q,Q420,New York,NY
org_002687,232220051,International Development Enterprises,International,Q,Q023,Denver,CO
org_002688,351902841,Lifesong For Orphans Inc,International,Q,Q330,Gridley,IL
org_002689,133240109,Finca International Inc,International,Q,Q123,Washington,DC
org_002690,132946608,American Friends Of Yeshiva Dmir Inc,International,Q,Q123,Brooklyn,NY
org_002691,510255908,Ashoka,International,Q,Q300,Arlington,VA
org_002692,42535767,Union Of Concerned Scientists Inc,International,Q,Q055,Cambridge,MA
org_002693,465335435,Nova Ukraine,International,Q,Q12,Palo Alto,CA
org_002694,462236659,Egyptian American Enterprise Fund,International,Q,Q22,New York,NY
org_002695,571116978,Water Missions International,International,Q,Q30,North Charleston,SC
org_002696,232836648,Hope International,International,Q,Q300,Lancaster,PA
org_002697,521257425,Search For Common Ground,International,Q,Q400,Washington,DC
org_002698,882071011,Worldwide Friends Foundation,International,Q,Q33,New York,NY
org_002699,582433968,Medshare International,International,Q,Q300,Decatur,GA
org_002700,141790920,Abrahams Blessing,International,Q,Q330,Albany,NY
org_002701,990161603,Center For Cultural And Technical Interchange Between East And West,International,Q,Q200,Honolulu,HI
org_002702,520954751,German Marshall Fund Of The Us,International,Q,Q050,Washington,DC
org_002703,262009162,Doulos Partners,International,Q,Q33,Vestavia Hls,AL
org_002704,43348171,Planet Aid Inc,International,Q,Q330,Milford,MA
org_002705,131845455,International Planned Parenthood Federation,International,Q,Q300,New York,NY
org_002706,230053483,Jewish Agency For Israel North American Council,International,Q,Q70,New York,NY
org_002707,521780162,Eurasia Foundation Inc,International,Q,Q123,Washington Dc,DC
org_002708,261197590,Allegro Organizational Solutions Inc,International,Q,Q02,Houston,TX
org_002709,251679348,International Orthodox Christian Charities Inc,International,Q,Q330,Baltimore,MD
org_002710,900874591,Evidence Action Inc,International,Q,Q33,Washington,DC
org_002711,526071299,Cambridge In America,International,Q,Q113,New York,NY
org_002712,980169910,Aisg Inc,International,Q,Q300,China,
org_002713,530196547,National Defense Industrial Association,International,Q,Q430,Arlington,VA
org_002714,872410117,Human Appeal Inc,International,Q,Q12,Mission Viejo,CA
org_002715,943353881,Behring Global Educational Foundation,International,Q,Q33,Danville,CA
org_002716,131623886,American Committee For The Weizmann Institute Of Science Inc,International,Q,Q113,New York,NY
org_002717,980054968,International Centre For Agricultural Research In The Dry A,International,Q,Q053,Lebanon,
org_002718,382846307,Mercy Usa For Aid And Development Inc,International,Q,Q300,Plymouth,MI
org_002719,262061324,Hope Of Life International,International,Q,Q33,Cranston,RI
org_002720,10891132,Resolve Uganda Incorporated,International,Q,Q33,Washington,DC
org_002721,592339140,Salvadoran American Humanitarian Foundation Inc,International,Q,Q330,Coral Gables,FL
org_002722,710992446,Kiva Microfunds,International,Q,Q20,San Francisco,CA
org_002723,237417722,Instituto Centro Americano De Administracion De Empresas Incae,International,Q,Q99Z,Coral Gables,FL
org_002724,455297608,Mercy Without Limits Inc,International,Q,Q33,Overland Park,KS
org_002725,381575570,World Medical Relief Incorporated,International,Q,Q300,Southfield,MI
org_002726,474378405,Land Olakes Venture37,International,Q,Q31,Arden Hills,MN
org_002727,922204466,Human Development Fund,International,Q,Q33,Breinigsville,PA
org_002728,823285688,Internet Society Foundation,International,Q,Q11,Fredericksburg,VA
org_002729,363383933,Center For Victims Of Torture,International,Q,Q700,Saint Paul,MN
org_002730,134174402,Foundation For The Defense Of Democracies Inc,International,Q,Q01,Washington,DC
org_002731,521842864,Center For Social Change Inc,International,Q,Q30,Elkridge,MD
org_002732,30362926,Himalayan Cataract Project Inc,International,Q,Q300,Norwich,VT
org_002733,446005794,Children International,International,Q,Q330,Kansas City,MO
org_002734,133267906,Ibm International Foundation,International,Q,Q99Z,Armonk,NY
org_002735,133234632,Asia Society,International,Q,Q200,New York,NY
org_002736,841166148,Water For People,International,Q,Q30Z,Greenwood Vlg,CO
org_002737,135645878,American Committee For Shaare Zedek,International,Q,Q113,New York,NY
org_002738,521838756,Women For Women International,International,Q,Q300,Washington,DC
org_002739,464604398,Razom Inc,International,Q,Q33,New York,NY
org_002740,582060131,Water Org Inc,International,Q,Q300,Kansas City,MO
org_002741,352725269,Science For Africa Foundation Sfa,International,Q,Q99,Kenya,
org_002742,453929881,Mercury One Inc,International,Q,Q33,Irving,TX
org_002743,980171445,American Library In Paris Usa Foundation,International,Q,Q112,New York,NY
org_002744,362167755,International City County Management Association,International,Q,Q023,Washington,DC
org_002745,50574837,Dasra,International,Q,Q33,Houston,TX
org_002746,237185827,Federation Of American Scientists,International,Q,Q41,Washington,DC
org_002747,812039508,United Hands Relief Inc,International,Q,Q30,Arlington,TX
org_002748,352051932,Christel House International Inc,International,Q,Q30,Indianapolis,IN
org_002749,411627391,Books For Africa Inc,International,Q,Q300,Saint Paul,MN
org_002750,770155782,Global Fund For Women Inc,International,Q,Q197,San Francisco,CA
org_002751,391711417,Afs Usa Inc,International,Q,Q220,New York,NY
org_002752,10566033,Israel Emergency Alliance,International,Q,Q01,Los Angeles,CA
org_002753,135596877,Trustees Of Robert College Of Istanbul,International,Q,Q300,New York,NY
org_002754,131624114,Near East Foundation,International,Q,Q300,Syracuse,NY
org_002755,541884520,Christian Relief Services Charities Inc,International,Q,Q330,Alexandria,VA
org_002756,520848769,Partners Of The Americas Inc,International,Q,Q300,Washington,DC
org_002757,680249466,Volunteers For Interamerican Development Assistance,International,Q,Q300,Emeryville,CA
org_002758,201687786,Spirit Of America Worldwide,International,Q,Q30,Arlington,VA
org_002759,593564329,Hope For Haiti Inc,International,Q,Q123,Naples,FL
org_002760,525170039,International Crisis Group,International,Q,Q70Z,Washington,DC
org_002761,261303951,Lwala Community Alliance Inc,International,Q,Q33,Nashville,TN
org_002762,521746307,International School Of Kenya Foundation Inc,International,Q,Q300,Princeton,NJ
org_002763,208635797,Luke Commission Inc,International,Q,Q33,Sagle,ID
org_002764,133014387,The Shalom Hartman Institute Of North America,International,Q,Q112,New York,NY
org_002765,223128648,Buildon Inc,International,Q,Q300,Stamford,CT
org_002766,371028228,Caring Partners International Inc,International,Q,Q300,Franklin,OH
org_002767,980036091,Royal Institute Of International Affairs,International,Q,Q50F,United Kingdom,
org_002768,371552838,Gsma Mobile For Development Foundation Inc,International,Q,Q30,Atlanta,GA
org_002769,841087689,Onechild Global,International,Q,Q330,Colorado Spgs,CO
org_002770,43478123,Root Capital Inc,International,Q,Q123,Cambridge,MA
org_002771,205010527,Living Goods,International,Q,Q30,Oakland,CA
org_002772,132535763,Accion International,International,Q,Q320,Washington,DC
org_002773,811708977,Lifting Hands International,International,Q,Q33,Salt Lake Cty,UT
org_002774,331215331,Marys Meals Usa Inc,International,Q,Q33,Bloomfield,NJ
org_002775,133786524,Ukraine Moldova American Enterprise Fund,International,Q,Q32,Chicago,IL
org_002776,522151557,Vital Voices Global Partnership Inc,International,Q,Q300,Washington,DC
org_002777,133449415,Interexchange Inc,International,Q,Q230,New York,NY
